side,firstblood,firstdragon,void_grubs,opp_void_grubs,firsttower,turretplates,opp_turretplates,golddiffat10,xpdiffat10,killsat10,opp_killsat10,golddiffat15,xpdiffat15,killsat15,opp_killsat15,result
0,0,0,1,5,1,9,3,-174,205,2,1,1132,1424,8,7,1
1,1,1,0,6,1,8,7,2430,2573,5,2,954,-310,6,3,1
0,0,0,6,0,0,7,8,-2430,-2573,2,5,-954,310,3,6,0
1,1,0,3,0,1,4,3,1938,1566,5,2,4985,3716,12,4,1
0,0,1,0,3,0,3,4,-1938,-1566,2,5,-4985,-3716,4,12,0
1,1,1,2,4,0,4,3,-1347,-1068,1,4,-2489,-2382,1,6,0
0,0,0,4,2,1,3,4,1347,1068,4,1,2489,2382,6,1,1
1,1,0,4,2,1,8,2,1163,353,1,0,2084,739,1,1,0
0,0,1,2,4,0,2,8,-1163,-353,0,1,-2084,-739,1,1,1
1,1,0,4,2,1,3,2,417,749,2,2,2496,3263,8,3,1
0,0,1,2,4,0,2,3,-417,-749,2,2,-2496,-3263,3,8,0
1,1,1,0,6,1,5,5,715,85,4,2,2824,1701,8,3,1
0,0,0,6,0,0,5,5,-715,-85,2,4,-2824,-1701,3,8,0
1,1,1,4,2,1,2,1,1059,801,1,0,1435,1489,2,2,1
0,0,0,2,4,0,1,2,-1059,-801,0,1,-1435,-1489,2,2,0
1,0,0,6,0,1,5,1,255,818,0,1,689,123,0,3,1
0,1,1,0,6,0,1,5,-255,-818,1,0,-689,-123,3,0,0
1,0,1,3,3,0,3,10,-1426,-889,1,3,-1020,205,8,7,0
0,1,0,3,3,1,10,3,1426,889,3,1,1020,-205,7,8,1
1,0,1,2,4,0,3,0,-1506,-647,1,2,-2258,-1394,3,5,0
0,1,0,4,2,1,0,3,1506,647,2,1,2258,1394,5,3,1
1,1,0,4,2,1,3,5,857,5,3,0,2311,1358,5,1,1
0,0,1,2,4,0,5,3,-857,-5,0,3,-2311,-1358,1,5,0
1,0,1,3,3,1,2,3,282,416,0,0,-877,352,2,2,1
0,1,0,3,3,0,3,2,-282,-416,0,0,877,-352,2,2,0
1,0,1,1,1,1,3,5,97,223,5,3,1409,2029,7,4,0
0,1,0,1,1,0,5,3,-97,-223,3,5,-1409,-2029,4,7,1
1,1,0,1,2,0,2,3,436,-404,3,1,-575,-2952,3,3,1
0,0,1,2,1,1,3,2,-436,404,1,3,575,2952,3,3,0
1,1,0,5,1,0,5,3,-34,308,1,2,-833,310,1,3,1
0,0,1,1,5,1,3,5,34,-308,2,1,833,-310,3,1,0
1,0,0,6,0,0,2,1,592,825,1,1,1039,713,4,2,1
0,1,1,0,6,1,1,2,-592,-825,1,1,-1039,-713,2,4,0
1,0,0,6,0,1,3,4,-1302,-809,0,3,507,-36,6,6,1
0,1,1,0,6,0,4,3,1302,809,3,0,-507,36,6,6,0
1,1,0,2,4,1,5,6,-1554,-717,1,2,813,1626,5,3,1
0,0,1,4,2,0,6,5,1554,717,2,1,-813,-1626,3,5,0
1,0,1,0,6,0,6,2,-1028,-767,1,1,467,639,3,2,1
0,1,0,6,0,1,2,6,1028,767,1,1,-467,-639,2,3,0
1,1,0,3,3,0,6,7,916,-1154,1,0,1320,613,3,0,1
0,0,1,3,3,1,7,6,-916,1154,0,1,-1320,-613,0,3,0
1,1,1,2,4,1,5,6,515,-405,4,4,1314,1316,12,9,0
0,0,0,4,2,0,6,5,-515,405,4,4,-1314,-1316,9,12,1
1,0,0,6,0,1,6,2,2470,1145,6,1,2163,736,6,4,1
0,1,1,0,6,0,2,6,-2470,-1145,1,6,-2163,-736,4,6,0
1,1,1,4,2,1,5,1,2282,1171,4,2,3460,2725,5,2,1
0,0,0,2,4,0,1,5,-2282,-1171,2,4,-3460,-2725,2,5,0
1,0,0,3,3,0,3,6,702,1466,4,2,-1310,192,6,5,0
0,1,1,3,3,1,6,3,-702,-1466,2,4,1310,-192,5,6,1
1,0,0,6,0,1,6,1,723,877,4,4,-1145,-2101,7,11,0
0,1,1,0,6,0,1,6,-723,-877,4,4,1145,2101,11,7,1
1,0,0,0,4,0,1,13,-2888,-2246,2,5,-9709,-5375,3,14,0
0,1,1,4,0,1,13,1,2888,2246,5,2,9709,5375,14,3,1
1,1,1,0,6,0,1,5,-600,-1145,3,2,-4351,-4167,3,6,0
0,0,0,6,0,1,5,1,600,1145,2,3,4351,4167,6,3,1
1,1,0,6,0,0,2,7,-670,-2007,1,3,-1461,-2993,4,8,0
0,0,1,0,6,1,7,2,670,2007,3,1,1461,2993,8,4,1
1,0,1,3,3,0,5,8,-1812,-263,1,5,-1844,799,5,7,0
0,1,0,3,3,1,8,5,1812,263,5,1,1844,-799,7,5,1
1,1,0,6,0,1,4,2,545,267,1,2,1451,592,2,3,1
0,0,1,0,6,0,2,4,-545,-267,2,1,-1451,-592,3,2,0
1,1,1,1,5,1,3,1,718,752,2,2,2320,1671,4,3,0
0,0,0,5,1,0,1,3,-718,-752,2,2,-2320,-1671,3,4,1
1,1,1,0,6,1,4,0,-353,-964,1,0,1497,1743,3,0,0
0,0,0,6,0,0,0,4,353,964,0,1,-1497,-1743,0,3,1
1,1,1,3,3,0,3,3,-148,-537,1,2,428,170,2,2,0
0,0,0,3,3,1,3,3,148,537,2,1,-428,-170,2,2,1
1,1,1,0,6,0,3,2,238,-204,1,0,1364,1265,2,0,0
0,0,0,6,0,1,2,3,-238,204,0,1,-1364,-1265,0,2,1
1,1,1,3,3,1,3,3,331,-275,1,0,1374,-171,3,5,1
0,0,0,3,3,0,3,3,-331,275,0,1,-1374,171,5,3,0
1,1,1,4,2,1,10,4,860,1594,0,0,3007,2069,2,1,1
0,0,0,2,4,0,4,10,-860,-1594,0,0,-3007,-2069,1,2,0
1,0,0,3,3,0,5,9,-1182,-1273,3,4,-5144,-3974,5,12,0
0,1,1,3,3,1,9,5,1182,1273,4,3,5144,3974,12,5,1
1,1,1,3,1,1,5,1,3038,1217,3,0,3392,791,3,0,1
0,0,0,1,3,0,1,5,-3038,-1217,0,3,-3392,-791,0,3,0
1,0,1,0,6,1,8,4,-451,3083,3,7,223,2540,5,9,1
0,1,0,6,0,0,4,8,451,-3083,7,3,-223,-2540,9,5,0
1,1,1,6,0,1,10,4,3746,2880,4,0,8231,4127,7,0,1
0,0,0,0,6,0,4,10,-3746,-2880,0,4,-8231,-4127,0,7,0
1,1,1,3,3,0,4,6,585,1117,2,0,127,2318,5,4,0
0,0,0,3,3,1,6,4,-585,-1117,0,2,-127,-2318,4,5,1
1,1,1,6,0,1,4,3,941,254,2,0,767,-832,3,2,0
0,0,0,0,6,0,3,4,-941,-254,0,2,-767,832,2,3,1
1,1,0,2,4,1,1,4,-340,-891,1,0,-897,-1926,1,1,0
0,0,1,4,2,0,4,1,340,891,0,1,897,1926,1,1,1
1,1,0,2,4,1,5,3,349,744,1,2,716,-599,2,5,0
0,0,1,4,2,0,3,5,-349,-744,2,1,-716,599,5,2,1
1,0,0,3,3,0,2,5,-81,-123,1,2,-1513,-1523,1,3,0
0,1,1,3,3,1,5,2,81,123,2,1,1513,1523,3,1,1
1,0,0,6,0,0,5,5,-1002,-1984,2,4,-1940,-3781,3,7,0
0,1,1,0,6,1,5,5,1002,1984,4,2,1940,3781,7,3,1
1,0,0,3,0,1,5,4,1003,-531,7,3,3872,2892,13,5,1
0,1,1,0,3,0,4,5,-1003,531,3,7,-3872,-2892,5,13,0
1,0,0,3,3,0,5,6,-2360,-495,2,7,-4004,-2261,2,8,0
0,1,1,3,3,1,6,5,2360,495,7,2,4004,2261,8,2,1
1,1,0,3,3,0,3,3,1516,1518,4,2,3263,3105,7,2,1
0,0,1,3,3,1,3,3,-1516,-1518,2,4,-3263,-3105,2,7,0
1,1,0,6,0,1,2,0,-881,371,1,2,-542,519,5,5,0
0,0,1,0,6,0,0,2,881,-371,2,1,542,-519,5,5,1
1,1,0,1,2,0,4,4,112,486,0,0,656,1356,1,0,0
0,0,1,2,1,1,4,4,-112,-486,0,0,-656,-1356,0,1,1
1,0,0,0,6,0,3,7,-1620,-1256,0,1,-4086,-1162,1,4,0
0,1,1,6,0,1,7,3,1620,1256,1,0,4086,1162,4,1,1
1,1,1,3,3,1,8,5,2300,918,7,3,3667,598,9,3,1
0,0,0,3,3,0,5,8,-2300,-918,3,7,-3667,-598,3,9,0
1,1,0,5,1,0,4,3,901,-549,3,1,1414,-1108,9,5,0
0,0,1,1,5,1,3,4,-901,549,1,3,-1414,1108,5,9,1
1,0,1,2,4,0,6,9,-756,-495,0,2,-563,1083,5,3,0
0,1,0,4,2,1,9,6,756,495,2,0,563,-1083,3,5,1
1,1,1,6,0,0,2,1,1077,79,1,0,2179,1168,3,0,1
0,0,0,0,6,1,1,2,-1077,-79,0,1,-2179,-1168,0,3,0
1,1,1,3,2,1,8,5,-268,-427,4,6,307,-835,6,11,0
0,0,0,2,3,0,5,8,268,427,6,4,-307,835,11,6,1
1,1,1,6,0,1,7,4,533,176,3,2,1238,-96,3,2,1
0,0,0,0,6,0,4,7,-533,-176,2,3,-1238,96,2,3,0
1,1,0,6,0,0,5,8,-730,-301,3,3,-1641,-116,4,3,0
0,0,1,0,6,1,8,5,730,301,3,3,1641,116,3,4,1
1,0,0,4,2,0,3,7,-319,-451,3,1,-824,-1132,5,2,0
0,1,1,2,4,1,7,3,319,451,1,3,824,1132,2,5,1
1,0,0,3,3,1,6,5,-809,-472,4,4,786,-846,9,8,0
0,1,1,3,3,0,5,6,809,472,4,4,-786,846,8,9,1
1,0,0,3,3,0,3,6,-2463,-2122,0,3,-3711,-2091,4,7,0
0,1,1,3,3,1,6,3,2463,2122,3,0,3711,2091,7,4,1
1,1,0,1,5,1,6,2,1019,360,5,4,1454,-595,8,9,1
0,0,1,5,1,0,2,6,-1019,-360,4,5,-1454,595,9,8,0
1,0,1,0,6,0,4,5,-29,253,3,3,-229,1188,5,3,1
0,1,0,6,0,1,5,4,29,-253,3,3,229,-1188,3,5,0
1,0,1,3,3,1,6,5,-579,-68,3,4,-291,-720,6,8,1
0,1,0,3,3,0,5,6,579,68,4,3,291,720,8,6,0
1,0,0,2,4,1,3,2,-1407,-981,0,1,259,756,4,2,0
0,1,1,4,2,0,2,3,1407,981,1,0,-259,-756,2,4,1
1,1,1,3,3,1,5,4,2378,1295,5,4,2479,2013,6,5,1
0,0,0,3,3,0,4,5,-2378,-1295,4,5,-2479,-2013,5,6,0
1,1,1,1,5,0,1,2,-253,-413,0,0,-790,-1229,3,4,0
0,0,0,5,1,1,2,1,253,413,0,0,790,1229,4,3,1
1,1,1,3,3,1,1,1,710,766,0,0,3147,3122,2,0,1
0,0,0,3,3,0,1,1,-710,-766,0,0,-3147,-3122,0,2,0
1,1,1,0,6,1,7,3,2090,1099,4,1,2073,-1133,7,5,1
0,0,0,6,0,0,3,7,-2090,-1099,1,4,-2073,1133,5,7,0
1,0,1,6,0,1,2,3,2019,1539,4,1,1838,1012,5,1,1
0,1,0,0,6,0,3,2,-2019,-1539,1,4,-1838,-1012,1,5,0
1,1,1,5,1,0,6,3,1346,686,4,2,835,-298,6,6,1
0,0,0,1,5,1,3,6,-1346,-686,2,4,-835,298,6,6,0
1,0,0,4,2,1,3,1,837,321,2,1,565,-723,2,1,0
0,1,1,2,4,0,1,3,-837,-321,1,2,-565,723,1,2,1
1,0,0,6,0,1,3,2,60,63,1,1,988,160,3,2,0
0,1,1,0,6,0,2,3,-60,-63,1,1,-988,-160,2,3,1
1,0,0,6,0,1,6,4,417,1303,2,1,1831,1760,4,3,0
0,1,1,0,6,0,4,6,-417,-1303,1,2,-1831,-1760,3,4,1
1,1,1,3,3,1,6,0,262,587,1,2,2301,1369,3,3,1
0,0,0,3,3,0,0,6,-262,-587,2,1,-2301,-1369,3,3,0
1,0,0,5,1,0,4,4,-1044,-666,1,4,-364,76,3,5,0
0,1,1,1,5,1,4,4,1044,666,4,1,364,-76,5,3,1
1,0,1,3,3,0,3,4,-766,369,2,3,-1269,-684,2,4,0
0,1,0,3,3,1,4,3,766,-369,3,2,1269,684,4,2,1
1,0,0,4,2,1,3,4,663,702,3,2,3608,2370,12,3,1
0,1,1,2,4,0,4,3,-663,-702,2,3,-3608,-2370,3,12,0
1,0,0,6,0,1,8,1,1047,577,3,2,3100,2286,7,5,1
0,1,1,0,6,0,1,8,-1047,-577,2,3,-3100,-2286,5,7,0
1,0,0,6,0,0,2,4,-121,-277,1,2,-1191,-1267,1,4,1
0,1,1,0,6,1,4,2,121,277,2,1,1191,1267,4,1,0
1,0,0,4,2,0,2,4,-135,775,2,4,-1273,-1742,3,8,0
0,1,1,2,4,1,4,2,135,-775,4,2,1273,1742,8,3,1
1,0,1,3,3,1,2,4,-2092,-22,0,3,-2134,1207,1,3,1
0,1,0,3,3,0,4,2,2092,22,3,0,2134,-1207,3,1,0
1,1,1,0,6,1,6,8,851,-354,5,1,1496,-219,8,3,1
0,0,0,6,0,0,8,6,-851,354,1,5,-1496,219,3,8,0
1,0,1,1,2,0,1,1,-695,1216,1,4,-2099,-957,1,7,0
0,1,0,2,1,1,1,1,695,-1216,4,1,2099,957,7,1,1
1,0,0,5,1,1,3,3,630,299,0,0,64,-415,1,2,0
0,1,1,1,5,0,3,3,-630,-299,0,0,-64,415,2,1,1
1,1,1,2,4,1,5,2,655,-475,3,2,2004,1426,9,5,1
0,0,0,4,2,0,2,5,-655,475,2,3,-2004,-1426,5,9,0
1,0,0,3,3,0,6,4,63,1114,2,4,-588,197,2,6,1
0,1,1,3,3,1,4,6,-63,-1114,4,2,588,-197,6,2,0
1,1,0,4,2,0,5,3,1756,451,3,1,1568,725,3,2,1
0,0,1,2,4,1,3,5,-1756,-451,1,3,-1568,-725,2,3,0
1,0,0,6,0,1,5,0,129,775,1,1,2403,519,5,3,1
0,1,1,0,6,0,0,5,-129,-775,1,1,-2403,-519,3,5,0
1,0,0,2,4,0,1,10,-3241,-2225,0,2,-7230,-4597,1,6,0
0,1,1,4,2,1,10,1,3241,2225,2,0,7230,4597,6,1,1
1,1,1,4,2,1,8,0,1599,817,3,2,4227,2260,7,5,1
0,0,0,2,4,0,0,8,-1599,-817,2,3,-4227,-2260,5,7,0
1,0,1,1,5,0,5,5,199,592,7,5,1750,2083,12,7,1
0,1,0,5,1,1,5,5,-199,-592,5,7,-1750,-2083,7,12,0
1,1,0,4,2,0,6,3,711,606,3,4,-769,-1026,5,7,1
0,0,1,2,4,1,3,6,-711,-606,4,3,769,1026,7,5,0
1,1,1,6,0,1,5,2,1053,318,4,2,2117,181,5,3,0
0,0,0,0,6,0,2,5,-1053,-318,2,4,-2117,-181,3,5,1
1,0,0,3,3,0,1,3,-2192,-34,1,8,-1772,191,1,8,0
0,1,1,3,3,1,3,1,2192,34,8,1,1772,-191,8,1,1
1,0,1,6,0,0,3,4,-793,-1263,1,2,-1478,-323,4,5,0
0,1,0,0,6,1,4,3,793,1263,2,1,1478,323,5,4,1
1,1,1,0,1,1,3,4,3090,665,8,0,2228,114,10,2,1
0,0,0,1,0,0,4,3,-3090,-665,0,8,-2228,-114,2,10,0
1,0,0,6,0,1,5,1,-197,186,0,2,1401,2436,5,5,1
0,1,1,0,6,0,1,5,197,-186,2,0,-1401,-2436,5,5,0
1,0,0,6,0,1,3,2,-824,-132,0,2,-277,289,1,5,0
0,1,1,0,6,0,2,3,824,132,2,0,277,-289,5,1,1
1,0,0,6,0,1,6,2,669,1950,1,2,3107,2021,4,4,1
0,1,1,0,6,0,2,6,-669,-1950,2,1,-3107,-2021,4,4,0
1,0,0,3,3,0,4,2,180,330,5,5,119,308,7,6,1
0,1,1,3,3,1,2,4,-180,-330,5,5,-119,-308,6,7,0
1,0,0,0,3,0,2,9,-1027,-1563,4,4,-2566,-1403,7,5,0
0,1,1,3,0,1,9,2,1027,1563,4,4,2566,1403,5,7,1
1,1,1,0,6,0,2,7,-150,-1957,5,2,-291,-2221,7,3,0
0,0,0,6,0,1,7,2,150,1957,2,5,291,2221,3,7,1
1,0,0,1,5,1,4,5,-1485,-1026,2,5,-1107,-1821,5,6,0
0,1,1,5,1,0,5,4,1485,1026,5,2,1107,1821,6,5,1
1,1,0,6,0,1,9,0,1872,2602,1,0,7026,5760,4,0,1
0,0,1,0,6,0,0,9,-1872,-2602,0,1,-7026,-5760,0,4,0
1,1,1,3,2,1,4,3,1716,1542,2,0,-1455,-1853,2,5,0
0,0,0,2,3,0,3,4,-1716,-1542,0,2,1455,1853,5,2,1
1,1,1,3,3,0,4,7,-26,571,3,2,814,872,7,4,0
0,0,0,3,3,1,7,4,26,-571,2,3,-814,-872,4,7,1
1,0,0,0,6,0,4,8,-1333,-407,2,6,-4782,-3566,2,9,0
0,1,1,6,0,1,8,4,1333,407,6,2,4782,3566,9,2,1
1,1,1,1,5,1,4,5,706,1064,3,1,2344,1482,5,1,1
0,0,0,5,1,0,5,4,-706,-1064,1,3,-2344,-1482,1,5,0
1,0,0,0,6,0,4,8,-1633,119,2,3,-3087,646,3,5,0
0,1,1,6,0,1,8,4,1633,-119,3,2,3087,-646,5,3,1
1,1,0,0,6,0,3,4,-898,-914,3,4,-1611,-2512,4,5,0
0,0,1,6,0,1,4,3,898,914,4,3,1611,2512,5,4,1
1,1,1,1,5,1,6,3,3253,1818,9,2,4172,1595,9,3,1
0,0,0,5,1,0,3,6,-3253,-1818,2,9,-4172,-1595,3,9,0
1,1,0,4,0,0,9,8,-510,-745,6,6,-4722,-3686,8,14,0
0,0,1,0,4,1,8,9,510,745,6,6,4722,3686,14,8,1
1,1,1,0,3,0,6,3,2451,1189,10,6,2094,1436,12,7,1
0,0,0,3,0,1,3,6,-2451,-1189,6,10,-2094,-1436,7,12,0
1,1,1,1,5,0,4,5,-200,287,2,4,-1785,-656,6,9,0
0,0,0,5,1,1,5,4,200,-287,4,2,1785,656,9,6,1
1,0,1,0,6,0,1,7,-3105,-1535,5,8,-7955,-4125,5,13,0
0,1,0,6,0,1,7,1,3105,1535,8,5,7955,4125,13,5,1
1,1,0,4,2,1,2,2,594,556,1,0,2370,2698,4,0,1
0,0,1,2,4,0,2,2,-594,-556,0,1,-2370,-2698,0,4,0
1,1,1,3,3,0,2,7,-1534,-1385,1,2,-1962,-630,1,4,0
0,0,0,3,3,1,7,2,1534,1385,2,1,1962,630,4,1,1
1,0,0,3,3,0,3,7,-75,602,2,2,-1739,1687,5,3,0
0,1,1,3,3,1,7,3,75,-602,2,2,1739,-1687,3,5,1
1,1,0,6,0,1,8,5,858,-926,3,2,557,-3780,4,5,0
0,0,1,0,6,0,5,8,-858,926,2,3,-557,3780,5,4,1
1,0,0,6,0,1,3,1,328,-376,1,1,-383,-89,2,3,1
0,1,1,0,6,0,1,3,-328,376,1,1,383,89,3,2,0
1,1,0,5,1,0,3,5,1135,455,2,0,2512,1575,5,1,1
0,0,1,1,5,1,5,3,-1135,-455,0,2,-2512,-1575,1,5,0
1,1,0,3,0,0,3,2,-131,363,6,6,-302,119,8,8,1
0,0,1,0,3,1,2,3,131,-363,6,6,302,-119,8,8,0
1,1,1,6,0,0,5,1,2167,285,5,1,779,-1785,7,4,1
0,0,0,0,6,1,1,5,-2167,-285,1,5,-779,1785,4,7,0
1,0,0,3,3,0,1,5,-2760,-1576,0,5,-2106,-483,3,7,0
0,1,1,3,3,1,5,1,2760,1576,5,0,2106,483,7,3,1
1,0,0,6,0,1,7,4,-1180,-364,2,3,-491,-52,2,4,1
0,1,1,0,6,0,4,7,1180,364,3,2,491,52,4,2,0
1,0,0,4,2,0,4,1,-290,-694,1,2,1129,1569,4,3,1
0,1,1,2,4,1,1,4,290,694,2,1,-1129,-1569,3,4,0
1,1,0,3,3,1,4,1,-14,176,3,3,-1630,-969,3,6,1
0,0,1,3,3,0,1,4,14,-176,3,3,1630,969,6,3,0
1,0,0,3,3,1,12,6,1959,1422,6,3,3866,2241,6,4,1
0,1,1,3,3,0,6,12,-1959,-1422,3,6,-3866,-2241,4,6,0
1,1,1,4,2,0,5,9,-572,-296,0,0,154,-8,4,1,0
0,0,0,2,4,1,9,5,572,296,0,0,-154,8,1,4,1
1,0,0,4,2,0,2,4,-748,-1089,3,4,-1018,173,6,6,0
0,1,1,2,4,1,4,2,748,1089,4,3,1018,-173,6,6,1
1,0,1,3,3,0,1,4,50,-26,0,0,-1683,252,0,3,1
0,1,0,3,3,1,4,1,-50,26,0,0,1683,-252,3,0,0
1,1,0,2,4,0,4,3,146,648,1,0,-2830,-2071,3,5,0
0,0,1,4,2,1,3,4,-146,-648,0,1,2830,2071,5,3,1
1,1,0,6,0,1,8,0,1953,1157,3,0,5601,3014,8,2,1
0,0,1,0,6,0,0,8,-1953,-1157,0,3,-5601,-3014,2,8,0
1,1,1,3,3,0,3,7,161,0,1,0,291,1861,2,0,0
0,0,0,3,3,1,7,3,-161,0,0,1,-291,-1861,0,2,1
1,1,1,2,4,1,7,1,1897,1375,3,0,2390,640,6,2,1
0,0,0,4,2,0,1,7,-1897,-1375,0,3,-2390,-640,2,6,0
1,0,0,5,1,0,5,3,269,482,2,1,-325,1410,5,2,1
0,1,1,1,5,1,3,5,-269,-482,1,2,325,-1410,2,5,0
1,1,0,6,0,1,12,2,1017,961,5,4,4788,1878,10,7,1
0,0,1,0,6,0,2,12,-1017,-961,4,5,-4788,-1878,7,10,0
1,0,0,1,5,1,5,6,29,-26,3,3,-2155,-2503,3,6,0
0,1,1,5,1,0,6,5,-29,26,3,3,2155,2503,6,3,1
1,0,0,6,0,1,1,5,-315,851,2,1,-511,1030,3,3,1
0,1,1,0,6,0,5,1,315,-851,1,2,511,-1030,3,3,0
1,0,0,0,3,0,2,6,-3011,-2184,1,4,-3615,-3724,2,4,0
0,1,1,3,0,1,6,2,3011,2184,4,1,3615,3724,4,2,1
1,0,0,4,2,0,1,3,-1042,-792,0,0,-415,686,4,3,0
0,1,1,2,4,1,3,1,1042,792,0,0,415,-686,3,4,1
1,0,0,4,2,0,3,6,-500,140,6,7,-2358,-659,10,14,0
0,1,1,2,4,1,6,3,500,-140,7,6,2358,659,14,10,1
1,1,1,4,2,1,6,2,1528,917,3,1,4228,1647,6,2,1
0,0,0,2,4,0,2,6,-1528,-917,1,3,-4228,-1647,2,6,0
1,1,0,4,2,0,2,7,121,-474,1,0,-3250,-3491,1,2,0
0,0,1,2,4,1,7,2,-121,474,0,1,3250,3491,2,1,1
1,0,0,5,1,1,1,1,-1255,-728,0,3,-630,-905,1,3,1
0,1,1,1,5,0,1,1,1255,728,3,0,630,905,3,1,0
1,1,1,0,1,0,2,0,312,-665,2,1,2461,1428,6,2,1
0,0,0,1,0,1,0,2,-312,665,1,2,-2461,-1428,2,6,0
1,0,0,6,0,0,2,10,-1321,465,1,4,-3819,-2516,6,11,0
0,1,1,0,6,1,10,2,1321,-465,4,1,3819,2516,11,6,1
1,0,1,5,1,0,4,8,-455,912,2,2,-4735,-3519,5,9,0
0,1,0,1,5,1,8,4,455,-912,2,2,4735,3519,9,5,1
1,1,0,4,0,0,2,4,735,1303,1,0,987,1986,4,2,1
0,0,1,0,4,1,4,2,-735,-1303,0,1,-987,-1986,2,4,0
1,1,0,6,0,1,9,5,1408,478,5,1,2808,905,9,6,0
0,0,1,0,6,0,5,9,-1408,-478,1,5,-2808,-905,6,9,1
1,0,0,4,2,0,2,5,-1195,-648,1,3,-1912,-1485,3,6,1
0,1,1,2,4,1,5,2,1195,648,3,1,1912,1485,6,3,0
1,0,1,2,4,1,5,2,1062,478,6,3,167,-729,6,5,0
0,1,0,4,2,0,2,5,-1062,-478,3,6,-167,729,5,6,1
1,1,0,6,0,0,4,2,900,-1021,4,5,2764,-358,10,8,0
0,0,1,0,6,1,2,4,-900,1021,5,4,-2764,358,8,10,1
1,1,1,3,3,0,6,6,-260,-265,1,2,-2366,-2590,2,7,0
0,0,0,3,3,1,6,6,260,265,2,1,2366,2590,7,2,1
1,0,0,0,6,1,2,7,-1129,-18,3,3,-930,-363,7,5,0
0,1,1,6,0,0,7,2,1129,18,3,3,930,363,5,7,1
1,1,0,1,5,1,5,4,1887,882,3,0,786,607,3,1,1
0,0,1,5,1,0,4,5,-1887,-882,0,3,-786,-607,1,3,0
1,0,1,0,6,0,3,6,-296,-353,2,2,-894,111,4,4,1
0,1,0,6,0,1,6,3,296,353,2,2,894,-111,4,4,0
1,1,1,4,2,1,7,7,2253,984,5,0,4156,2348,7,0,1
0,0,0,2,4,0,7,7,-2253,-984,0,5,-4156,-2348,0,7,0
1,0,0,6,0,0,4,6,385,959,5,5,-341,1257,7,7,0
0,1,1,0,6,1,6,4,-385,-959,5,5,341,-1257,7,7,1
1,0,0,3,3,0,6,7,-1551,-562,0,3,-2925,727,1,5,0
0,1,1,3,3,1,7,6,1551,562,3,0,2925,-727,5,1,1
1,1,0,1,5,0,1,7,-1235,-2614,2,2,-2754,-3147,5,6,0
0,0,1,5,1,1,7,1,1235,2614,2,2,2754,3147,6,5,1
1,1,0,3,3,0,3,3,387,67,2,3,-1287,-709,2,5,1
0,0,1,3,3,1,3,3,-387,-67,3,2,1287,709,5,2,0
1,0,0,4,1,1,4,2,-1979,-973,0,2,-1251,-138,4,3,1
0,1,1,1,4,0,2,4,1979,973,2,0,1251,138,3,4,0
1,1,0,6,0,1,7,1,3796,1318,7,2,6188,3500,10,4,1
0,0,1,0,6,0,1,7,-3796,-1318,2,7,-6188,-3500,4,10,0
1,0,1,0,6,0,2,9,-1384,-513,2,3,-7476,-4995,2,12,0
0,1,0,6,0,1,9,2,1384,513,3,2,7476,4995,12,2,1
1,0,0,6,0,0,3,3,259,-281,2,1,990,203,3,1,1
0,1,1,0,6,1,3,3,-259,281,1,2,-990,-203,1,3,0
1,1,0,6,0,1,8,2,789,-69,1,0,1539,-223,2,0,0
0,0,1,0,6,0,2,8,-789,69,0,1,-1539,223,0,2,1
1,0,1,2,4,1,13,2,2540,888,8,3,5035,1774,11,5,1
0,1,0,4,2,0,2,13,-2540,-888,3,8,-5035,-1774,5,11,0
1,1,0,3,3,1,11,3,3406,1727,3,2,6780,4801,7,2,1
0,0,1,3,3,0,3,11,-3406,-1727,2,3,-6780,-4801,2,7,0
1,0,0,6,0,1,3,0,-360,778,0,3,997,160,0,3,1
0,1,1,0,6,0,0,3,360,-778,3,0,-997,-160,3,0,0
1,0,0,3,0,0,2,5,-1500,-1816,2,4,-613,-1190,8,8,0
0,1,1,0,3,1,5,2,1500,1816,4,2,613,1190,8,8,1
1,1,1,4,2,1,3,3,469,-487,6,3,4087,2221,12,5,1
0,0,0,2,4,0,3,3,-469,487,3,6,-4087,-2221,5,12,0
1,1,0,6,0,1,5,0,1205,254,2,1,2071,1158,2,2,1
0,0,1,0,6,0,0,5,-1205,-254,1,2,-2071,-1158,2,2,0
1,1,1,3,3,1,4,5,1572,-186,4,0,380,-1962,5,3,0
0,0,0,3,3,0,5,4,-1572,186,0,4,-380,1962,3,5,1
1,1,0,6,0,1,6,5,7,-145,1,2,408,-483,2,5,1
0,0,1,0,6,0,5,6,-7,145,2,1,-408,483,5,2,0
1,1,0,6,0,1,5,0,1360,1353,6,5,1277,529,9,8,1
0,0,1,0,6,0,0,5,-1360,-1353,5,6,-1277,-529,8,9,0
1,0,1,5,1,1,11,2,1321,1046,3,1,4148,1976,5,4,1
0,1,0,1,5,0,2,11,-1321,-1046,1,3,-4148,-1976,4,5,0
1,0,0,3,1,0,5,9,-3622,-1211,2,8,-4674,-2217,8,12,0
0,1,1,1,3,1,9,5,3622,1211,8,2,4674,2217,12,8,1
1,1,0,6,0,1,6,4,1003,669,1,0,546,-1560,2,2,0
0,0,1,0,6,0,4,6,-1003,-669,0,1,-546,1560,2,2,1
1,1,0,6,0,1,7,3,1882,1107,5,2,5360,2447,9,2,1
0,0,1,0,6,0,3,7,-1882,-1107,2,5,-5360,-2447,2,9,0
